image_id,iou,pointing_game_hit,heatmap_positive_fraction
ISIC_0025632,0.736041917196358,True,0.20001594387755103
ISIC_0025649,0.4646296296296296,True,0.20001594387755103
ISIC_0025656,0.614070426738287,True,0.20001594387755103
ISIC_0025669,0.2564784053156146,True,0.20001594387755103
ISIC_0025675,0.4316124539938327,True,0.2000358737244898
ISIC_0025688,0.14946193702670388,True,0.20001594387755103
ISIC_0025710,0.26813433433968314,True,0.20001594387755103
ISIC_0025733,0.7666588730418518,True,0.20001594387755103
ISIC_0025734,0.2721553313808439,True,0.20001594387755103
ISIC_0025738,0.3419537292582371,True,0.20001594387755103
ISIC_0025742,0.36807745910657963,True,0.20001594387755103
ISIC_0025748,0.6558904109589041,True,0.20001594387755103
ISIC_0025749,0.5774581093898198,True,0.20001594387755103
ISIC_0025750,0.6228010825439784,True,0.20001594387755103
ISIC_0025769,0.108509366281387,True,0.20001594387755103
ISIC_0025771,0.6403329149877799,True,0.20001594387755103
ISIC_0025786,0.08418850254059979,True,0.2000358737244898
ISIC_0025797,0.7639520846875291,True,0.20001594387755103
ISIC_0025802,0.6280534351145038,True,0.20001594387755103
ISIC_0025812,0.3770426464726983,True,0.20001594387755103
ISIC_0025818,0.6922653670806477,True,0.20001594387755103
ISIC_0025821,0.5926664009565564,True,0.20001594387755103
ISIC_0025825,0.2587731738132687,True,0.20001594387755103
ISIC_0025834,0.623595057791949,True,0.20001594387755103
ISIC_0025844,0.465707656612529,True,0.20001594387755103
ISIC_0025855,0.42168194499800715,True,0.20001594387755103
ISIC_0025869,0.6403669724770642,True,0.20001594387755103
ISIC_0025870,0.4855645545497856,True,0.20001594387755103
ISIC_0025871,0.5346249379036264,True,0.20001594387755103
ISIC_0025881,0.20914707054603426,True,0.20001594387755103
ISIC_0025890,0.7298333579118124,True,0.20001594387755103
ISIC_0025895,0.7014669460849685,True,0.20001594387755103
ISIC_0025910,0.7452521283562541,True,0.20001594387755103
ISIC_0025912,0.7075804153857689,True,0.20001594387755103
ISIC_0025924,0.5525109605420486,True,0.20001594387755103
ISIC_0025932,0.7103771445846875,True,0.20001594387755103
ISIC_0025943,0.051514547628537265,True,0.20001594387755103
ISIC_0025952,0.6278958452996363,True,0.20001594387755103
ISIC_0025960,0.655795542552276,True,0.20001594387755103
ISIC_0025962,0.281191336751562,True,0.20001594387755103
ISIC_0025966,0.22122841029256257,True,0.2001355229591837
ISIC_0025973,0.3984200446856048,True,0.20001594387755103
ISIC_0025993,0.27727586683243544,True,0.20001594387755103
ISIC_0025994,0.6243861264579497,True,0.20001594387755103
